iso_3166_1,iso_3166_1_alpha_3,layer_name,mapbox_id,name,name_en,description,polygon_tileset_id,polygon_z_min,point_z_min,centroid,bbox,admin1_id_giga
AR,ARG,adm1,dXJuOm1ieGJuZDpHQklLOnY0,Tierra del Fuego,,province,mapbox.boundaries-adm1-v4,0,0,"[-68.1043,-53.8738]","[-68.6361,-55.0572,-63.7957,-52.6503]",ARG024
AR,ARG,adm1,dXJuOm1ieGJuZDpHQklLOnY0,Tierra del Fuego,,province,mapbox.boundaries-adm1-v4,0,0,"[-68.1043,-53.8738]","[-68.6361,-55.0572,-63.7957,-52.6503]",ARG024
AR,ARG,adm1,dXJuOm1ieGJuZDpHQklLOnY0,Tierra del Fuego,,province,mapbox.boundaries-adm1-v4,0,0,"[-68.1043,-53.8738]","[-68.6361,-55.0572,-63.7957,-52.6503]",ARG024
AS,ASM,adm1,dXJuOm1ieGJuZDpBUklMOnY0,American Samoa,,territory,mapbox.boundaries-adm1-v4,0,0,"[-170.7595,-14.3063]","[-171.09,-14.5698,-168.1303,-11.0479]",ASM001
AT,AUT,adm1,dXJuOm1ieGJuZDpBUklNOnY0,Burgenland,,state,mapbox.boundaries-adm1-v4,1,0,"[16.4852,47.4785]","[15.9962,46.8306,17.1608,48.1187]",AUT001
AT,AUT,adm1,dXJuOm1ieGJuZDpBaElNOnY0,Kärnten,,state,mapbox.boundaries-adm1-v4,1,0,"[13.939,46.7529]","[12.6568,46.3723,15.0651,47.1313]",AUT002
AT,AUT,adm1,dXJuOm1ieGJuZDpBeElNOnY0,Niederösterreich,,state,mapbox.boundaries-adm1-v4,1,0,"[15.5768,48.2276]","[14.4526,47.4222,17.0688,49.0205]",AUT003
AT,AUT,adm1,dXJuOm1ieGJuZDpCQklNOnY0,Oberösterreich,,state,mapbox.boundaries-adm1-v4,1,0,"[13.614,48.1212]","[12.7491,47.4611,14.9922,48.7726]",AUT004
AT,AUT,adm1,dXJuOm1ieGJuZDpCUklNOnY0,Salzburg,,state,mapbox.boundaries-adm1-v4,1,0,"[13.2824,47.4957]","[12.0761,46.9439,13.9961,48.0415]",AUT005
AT,AUT,adm1,dXJuOm1ieGJuZDpCaElNOnY0,Steiermark,,state,mapbox.boundaries-adm1-v4,1,0,"[14.9718,47.2234]","[13.5633,46.612,16.1718,47.8279]",AUT006
AT,AUT,adm1,dXJuOm1ieGJuZDpCeElNOnY0,Tirol,,state,mapbox.boundaries-adm1-v4,1,0,"[11.1607,47.2549]","[10.0978,46.6514,12.966,47.743]",AUT007
AT,AUT,adm1,dXJuOm1ieGJuZDpDQklNOnY0,Vorarlberg,,state,mapbox.boundaries-adm1-v4,1,0,"[9.8899,47.2198]","[9.5307,46.8409,10.2377,47.5961]",AUT008
AT,AUT,adm1,dXJuOm1ieGJuZDpDUklNOnY0,Wien,,state,mapbox.boundaries-adm1-v4,1,0,"[16.3713,48.2204]","[16.1818,48.1179,16.5775,48.3227]",AUT009
AU,AUS,adm1,dXJuOm1ieGJuZDpBUklOOnY0,New South Wales,,state,mapbox.boundaries-adm1-v4,0,0,"[146.3763,-32.9545]","[140.9993,-37.5051,159.1092,-28.157]",AUS001
AU,AUS,adm1,dXJuOm1ieGJuZDpDaElOOnY0,Ashmore and Cartier Islands,,external territory,mapbox.boundaries-adm1-v4,0,0,"[123.0422,-12.2542]","[122.9279,-12.5458,123.581,-12.22]",AUS002
AU,AUS,adm1,dXJuOm1ieGJuZDpBaElOOnY0,Victoria,,state,mapbox.boundaries-adm1-v4,0,0,"[144.5907,-36.6015]","[140.9617,-39.1592,149.9763,-33.9804]",AUS003
AU,AUS,adm1,dXJuOm1ieGJuZDpBeElOOnY0,Queensland,,state,mapbox.boundaries-adm1-v4,0,0,"[143.3004,-20.2065]","[137.9943,-29.1779,153.5519,-9.1422]",AUS004
AU,AUS,adm1,dXJuOm1ieGJuZDpCQklOOnY0,South Australia,,state,mapbox.boundaries-adm1-v4,0,0,"[137.381,-32.2287]","[129.0013,-38.0626,141.003,-25.9961]",AUS005
AU,AUS,adm1,dXJuOm1ieGJuZDpCUklOOnY0,Western Australia,,state,mapbox.boundaries-adm1-v4,0,0,"[121.3318,-24.8991]","[112.9211,-35.192,129.002,-13.6887]",AUS006
AU,AUS,adm1,dXJuOm1ieGJuZDpCaElOOnY0,Tasmania,,state,mapbox.boundaries-adm1-v4,0,0,"[146.7036,-42.1601]","[143.8189,-54.778,158.947,-39.2037]",AUS007
AU,AUS,adm1,dXJuOm1ieGJuZDpCeElOOnY0,Northern Territory,,territory,mapbox.boundaries-adm1-v4,0,0,"[133.4983,-18.7207]","[129.0004,-25.9986,137.9991,-10.9059]",AUS008
AU,AUS,adm1,dXJuOm1ieGJuZDpDQklOOnY0,Australian Capital Territory,,territory,mapbox.boundaries-adm1-v4,0,0,"[148.956,-35.5242]","[148.7628,-35.9208,149.3993,-35.1244]",AUS009
AU,AUS,adm1,dXJuOm1ieGJuZDpDUklOOnY0,Jervis Bay Territory,,territory,mapbox.boundaries-adm1-v4,0,0,"[150.682,-35.1593]","[150.5919,-35.2008,150.7726,-35.1122]",AUS010
AW,ABW,adm1,dXJuOm1ieGJuZDpBUklPOnY0,Aruba,,constituent country,mapbox.boundaries-adm1-v4,1,0,"[-69.9818,12.5176]","[-70.0637,12.4118,-69.8657,12.6234]",ABW001
AX,ALA,adm1,dXJuOm1ieGJuZDpFeElQOnY0,Ahvenanmaa,,region,mapbox.boundaries-adm1-v4,1,0,"[19.9087,60.1993]","[19.2633,59.7333,21.3303,60.6657]",ALA001
AZ,AZE,adm1,dXJuOm1ieGJuZDpBUklROnY0,Abşeron,,district,mapbox.boundaries-adm1-v4,2,1,"[49.2154,40.3367]","[48.8716,39.9894,49.9716,40.6821]",AZE001
AZ,AZE,adm1,dXJuOm1ieGJuZDpBaElROnY0,Sumqayıt,,city,mapbox.boundaries-adm1-v4,2,1,"[49.5369,40.6357]","[49.4817,40.5353,49.7231,40.7345]",AZE002
AZ,AZE,adm1,dXJuOm1ieGJuZDpBeElROnY0,Xızı,,district,mapbox.boundaries-adm1-v4,2,1,"[49.2184,40.7564]","[48.7952,40.5098,49.551,41.0011]",AZE003
AZ,AZE,adm1,dXJuOm1ieGJuZDpCQklROnY0,Şirvan,,city,mapbox.boundaries-adm1-v4,2,1,"[48.9314,39.9319]","[48.8797,39.8672,48.9729,39.994]",AZE004
AZ,AZE,adm1,dXJuOm1ieGJuZDpCUklROnY0,İmişli,,district,mapbox.boundaries-adm1-v4,2,1,"[48.0168,39.8758]","[47.7465,39.5947,48.3963,40.1562]",AZE005
AZ,AZE,adm1,dXJuOm1ieGJuZDpCaElROnY0,Ağcabədi,Agcabedi,district,mapbox.boundaries-adm1-v4,2,1,"[47.4113,40.0009]","[47.0729,39.7377,47.7774,40.2628]",AZE006
AZ,AZE,adm1,dXJuOm1ieGJuZDpCeElROnY0,Ağdaş,,district,mapbox.boundaries-adm1-v4,2,1,"[47.3925,40.5606]","[47.209,40.317,47.6377,40.8035]",AZE007
AZ,AZE,adm1,dXJuOm1ieGJuZDpDQklROnY0,Bərdə,Berde,district,mapbox.boundaries-adm1-v4,2,1,"[47.2075,40.3582]","[47.0004,40.1707,47.4884,40.547]",AZE008
AZ,AZE,adm1,dXJuOm1ieGJuZDpDUklROnY0,Beyləqan,Beyleqan,district,mapbox.boundaries-adm1-v4,2,1,"[47.6499,39.8505]","[47.4343,39.5609,47.9351,40.1391]",AZE009
AZ,AZE,adm1,dXJuOm1ieGJuZDpDaElROnY0,Biləsuvar,Bilesuvar,district,mapbox.boundaries-adm1-v4,2,1,"[48.4712,39.5277]","[47.9837,39.3267,48.7648,39.7275]",AZE010
AZ,AZE,adm1,dXJuOm1ieGJuZDpDeElROnY0,Göyçay,,district,mapbox.boundaries-adm1-v4,2,1,"[47.846,40.5801]","[47.6017,40.4623,48.0817,40.6912]",AZE011
AZ,AZE,adm1,dXJuOm1ieGJuZDpEQklROnY0,Hacıqabul,,district,mapbox.boundaries-adm1-v4,2,1,"[48.9331,40.0984]","[48.4691,39.8331,49.351,40.3624]",AZE012
AZ,AZE,adm1,dXJuOm1ieGJuZDpEUklROnY0,Kürdəmir,Kurdemir,district,mapbox.boundaries-adm1-v4,2,1,"[48.2259,40.2773]","[47.9067,40.0262,48.498,40.5283]",AZE013
AZ,AZE,adm1,dXJuOm1ieGJuZDpEaElROnY0,Mingəçevir,Mingecevir,city,mapbox.boundaries-adm1-v4,2,1,"[47.0081,40.7811]","[46.895,40.7336,47.0949,40.8343]",AZE014
AZ,AZE,adm1,dXJuOm1ieGJuZDpEeElROnY0,Neftçala,,district,mapbox.boundaries-adm1-v4,2,1,"[49.1187,39.367]","[48.6898,38.9697,49.4367,39.6041]",AZE015
AZ,AZE,adm1,dXJuOm1ieGJuZDpFQklROnY0,Saatlı,,district,mapbox.boundaries-adm1-v4,2,1,"[48.4577,39.8397]","[48.2226,39.6529,48.7011,40.0257]",AZE016
AZ,AZE,adm1,dXJuOm1ieGJuZDpFUklROnY0,Sabirabad,,district,mapbox.boundaries-adm1-v4,2,1,"[48.7955,39.8888]","[48.24,39.6014,48.9686,40.1738]",AZE017
AZ,AZE,adm1,dXJuOm1ieGJuZDpFaElROnY0,Salyan,,district,mapbox.boundaries-adm1-v4,2,1,"[49.1074,39.6493]","[48.7254,39.3637,49.3502,39.9354]",AZE018
AZ,AZE,adm1,dXJuOm1ieGJuZDpFeElROnY0,Ucar,,district,mapbox.boundaries-adm1-v4,2,1,"[47.7416,40.4453]","[47.4652,40.3135,48.0161,40.5743]",AZE019
AZ,AZE,adm1,dXJuOm1ieGJuZDpGQklROnY0,Yevlax,,city,mapbox.boundaries-adm1-v4,2,1,"[47.0443,40.7113]","[46.699,40.4472,47.3232,40.9799]",AZE020
AZ,AZE,adm1,dXJuOm1ieGJuZDpGUklROnY0,Zərdab,Zerdab,district,mapbox.boundaries-adm1-v4,2,1,"[47.722,40.2346]","[47.4303,40.0673,47.9843,40.4025]",AZE021
AZ,AZE,adm1,dXJuOm1ieGJuZDpWaElROnY0,Bakı şəhəri,Baki seheri,city,mapbox.boundaries-adm1-v4,2,1,"[49.4164,40.1218]","[49.2938,39.6382,50.6248,40.5965]",AZE022
AZ,AZE,adm1,dXJuOm1ieGJuZDpGeElROnY0,Şamaxı,,district,mapbox.boundaries-adm1-v4,2,1,"[48.6105,40.607]","[48.4542,40.2399,48.89,40.9705]",AZE023
AZ,AZE,adm1,dXJuOm1ieGJuZDpHQklROnY0,İsmayıllı,,district,mapbox.boundaries-adm1-v4,2,1,"[48.2091,40.809]","[47.7656,40.5239,48.5609,41.0954]",AZE024
AZ,AZE,adm1,dXJuOm1ieGJuZDpHUklROnY0,Ağsu,,district,mapbox.boundaries-adm1-v4,2,1,"[48.3553,40.5625]","[48.0845,40.3157,48.6579,40.8072]",AZE025
AZ,AZE,adm1,dXJuOm1ieGJuZDpHaElROnY0,Qobustan,,district,mapbox.boundaries-adm1-v4,2,1,"[48.988,40.544]","[48.7035,40.3071,49.3031,40.7775]",AZE026
AZ,AZE,adm1,dXJuOm1ieGJuZDpHeElROnY0,Şəmkir,Semkir,district,mapbox.boundaries-adm1-v4,2,1,"[46.0116,40.872]","[45.7201,40.6203,46.3561,41.1223]",AZE027
AZ,AZE,adm1,dXJuOm1ieGJuZDpIQklROnY0,Ağstafa,,district,mapbox.boundaries-adm1-v4,2,1,"[45.5437,41.216]","[45.0933,40.9586,45.7853,41.4729]",AZE028
AZ,AZE,adm1,dXJuOm1ieGJuZDpIUklROnY0,Daşkəsən,Daskesen,district,mapbox.boundaries-adm1-v4,2,1,"[45.998,40.4869]","[45.8237,40.2919,46.2552,40.6822]",AZE029
AZ,AZE,adm1,dXJuOm1ieGJuZDpIaElROnY0,Gədəbəy,Gedebey,district,mapbox.boundaries-adm1-v4,2,1,"[45.6759,40.5542]","[45.3639,40.32,45.9251,40.7876]",AZE030
AZ,AZE,adm1,dXJuOm1ieGJuZDpWeElROnY0,Gəncə şəhəri,Gence seheri,city,mapbox.boundaries-adm1-v4,2,1,"[46.3721,40.6818]","[46.2975,40.6152,46.4342,40.7491]",AZE031
AZ,AZE,adm1,dXJuOm1ieGJuZDpJQklROnY0,Goranboy,,district,mapbox.boundaries-adm1-v4,2,1,"[46.703,40.5795]","[46.3136,40.2608,47.0031,40.8956]",AZE032
AZ,AZE,adm1,dXJuOm1ieGJuZDpJUklROnY0,Göygöl,,district,mapbox.boundaries-adm1-v4,2,1,"[46.3428,40.5384]","[46.1447,40.2943,46.5138,40.7842]",AZE033
AZ,AZE,adm1,dXJuOm1ieGJuZDpJaElROnY0,Naftalan,,city,mapbox.boundaries-adm1-v4,2,1,"[46.8266,40.5075]","[46.8107,40.493,46.8433,40.5226]",AZE034
AZ,AZE,adm1,dXJuOm1ieGJuZDpJeElROnY0,Qazax,,district,mapbox.boundaries-adm1-v4,2,1,"[45.2533,41.1708]","[44.9715,40.9774,45.4161,41.346]",AZE035
AZ,AZE,adm1,dXJuOm1ieGJuZDpKQklROnY0,Samux,,district,mapbox.boundaries-adm1-v4,2,1,"[46.552,40.9476]","[46.1006,40.6884,46.8187,41.2057]",AZE036
AZ,AZE,adm1,dXJuOm1ieGJuZDpKUklROnY0,Tovuz,,district,mapbox.boundaries-adm1-v4,2,1,"[45.673,40.9248]","[45.4362,40.613,46.2011,41.235]",AZE037
AZ,AZE,adm1,dXJuOm1ieGJuZDpKaElROnY0,Şabran,,district,mapbox.boundaries-adm1-v4,2,1,"[48.8436,41.1455]","[48.6953,40.9019,49.1439,41.3885]",AZE038
AZ,AZE,adm1,dXJuOm1ieGJuZDpKeElROnY0,Quba,,district,mapbox.boundaries-adm1-v4,2,1,"[48.3619,41.1945]","[47.9861,40.8893,49.1219,41.4997]",AZE039
AZ,AZE,adm1,dXJuOm1ieGJuZDpLQklROnY0,Qusar,,district,mapbox.boundaries-adm1-v4,2,1,"[48.3065,41.4616]","[47.8524,41.183,48.6601,41.7392]",AZE040
AZ,AZE,adm1,dXJuOm1ieGJuZDpLUklROnY0,Siyəzən,Siyezen,district,mapbox.boundaries-adm1-v4,2,1,"[49.0691,41.0379]","[48.8706,40.8746,49.3641,41.201]",AZE041
AZ,AZE,adm1,dXJuOm1ieGJuZDpLaElROnY0,Xaçmaz,,district,mapbox.boundaries-adm1-v4,2,1,"[48.7386,41.5994]","[48.505,41.3558,49.0591,41.8426]",AZE042
AZ,AZE,adm1,dXJuOm1ieGJuZDpLeElROnY0,Kəlbəcər,Kelbecer,district,mapbox.boundaries-adm1-v4,2,1,"[46.3117,40.056]","[45.5993,39.7956,46.7652,40.3154]",AZE043
AZ,AZE,adm1,dXJuOm1ieGJuZDpMQklROnY0,Laçın,,district,mapbox.boundaries-adm1-v4,2,1,"[46.324,39.7072]","[45.9194,39.4549,46.74,39.9594]",AZE044
AZ,AZE,adm1,dXJuOm1ieGJuZDpMUklROnY0,Qubadlı,,district,mapbox.boundaries-adm1-v4,2,1,"[46.6315,39.3273]","[46.3806,39.1213,46.8222,39.5331]",AZE045
AZ,AZE,adm1,dXJuOm1ieGJuZDpMaElROnY0,Zəngilan,Zengilan,district,mapbox.boundaries-adm1-v4,2,1,"[46.6569,39.0535]","[46.4316,38.8675,46.8885,39.2403]",AZE046
AZ,AZE,adm1,dXJuOm1ieGJuZDpMeElROnY0,Astara,,district,mapbox.boundaries-adm1-v4,2,1,"[48.6999,38.5156]","[48.491,38.3922,48.8822,38.6388]",AZE047
AZ,AZE,adm1,dXJuOm1ieGJuZDpNQklROnY0,Cəlilabad,Celilabad,district,mapbox.boundaries-adm1-v4,2,1,"[48.4261,39.2313]","[48.1286,39.0186,48.7223,39.4434]",AZE048
AZ,AZE,adm1,dXJuOm1ieGJuZDpNUklROnY0,Lənkəran,Lenkeran,city,mapbox.boundaries-adm1-v4,2,1,"[48.7418,38.7563]","[48.5142,38.6044,49.222,39.2934]",AZE049
AZ,AZE,adm1,dXJuOm1ieGJuZDpNaElROnY0,Lerik,,district,mapbox.boundaries-adm1-v4,2,1,"[48.439,38.7512]","[48.2427,38.5523,48.6899,38.9519]",AZE050
AZ,AZE,adm1,dXJuOm1ieGJuZDpNeElROnY0,Masallı,,district,mapbox.boundaries-adm1-v4,2,1,"[48.6731,39.0287]","[48.4412,38.8568,48.8634,39.2019]",AZE051
AZ,AZE,adm1,dXJuOm1ieGJuZDpOQklROnY0,Yardımlı,,district,mapbox.boundaries-adm1-v4,2,1,"[48.2117,38.9005]","[48.0107,38.7305,48.5359,39.0702]",AZE052
AZ,AZE,adm1,dXJuOm1ieGJuZDpOUklROnY0,Şahbuz,,district,mapbox.boundaries-adm1-v4,2,1,"[45.6042,39.4388]","[45.3766,39.2736,45.8407,39.6037]",AZE053
AZ,AZE,adm1,dXJuOm1ieGJuZDpOaElROnY0,Şərur,Serur,district,mapbox.boundaries-adm1-v4,2,1,"[45.0334,39.5903]","[44.8075,39.3855,45.3438,39.7945]",AZE054
AZ,AZE,adm1,dXJuOm1ieGJuZDpOeElROnY0,Babək,Babek,district,mapbox.boundaries-adm1-v4,2,1,"[45.4344,39.249]","[45.2729,38.9639,45.6052,39.5327]",AZE055
AZ,AZE,adm1,dXJuOm1ieGJuZDpPQklROnY0,Culfa,,district,mapbox.boundaries-adm1-v4,2,1,"[45.6966,39.145]","[45.4784,38.9241,45.9413,39.3648]",AZE056
AZ,AZE,adm1,dXJuOm1ieGJuZDpPUklROnY0,Kəngərli,Kengerli,district,mapbox.boundaries-adm1-v4,2,1,"[45.2104,39.3613]","[45.0418,39.1796,45.4192,39.5425]",AZE057
AZ,AZE,adm1,dXJuOm1ieGJuZDpPaElROnY0,Naxçıvan,,city,mapbox.boundaries-adm1-v4,2,1,"[45.4114,39.2125]","[45.3783,39.1792,45.4396,39.2436]",AZE058
AZ,AZE,adm1,dXJuOm1ieGJuZDpPeElROnY0,Ordubad,,district,mapbox.boundaries-adm1-v4,2,1,"[45.9229,39.0772]","[45.7499,38.8447,46.15,39.3092]",AZE059
AZ,AZE,adm1,dXJuOm1ieGJuZDpQQklROnY0,Sədərək,Sederek,district,mapbox.boundaries-adm1-v4,2,1,"[44.8846,39.6881]","[44.7647,39.627,45.0054,39.8077]",AZE060
AZ,AZE,adm1,dXJuOm1ieGJuZDpQUklROnY0,Şəki,Seki,city,mapbox.boundaries-adm1-v4,2,1,"[47.1076,41.1271]","[46.8169,40.7819,47.6107,41.4701]",AZE061
AZ,AZE,adm1,dXJuOm1ieGJuZDpQaElROnY0,Balakən,Balaken,district,mapbox.boundaries-adm1-v4,2,1,"[46.4193,41.7393]","[46.1781,41.5654,46.7579,41.9123]",AZE062
AZ,AZE,adm1,dXJuOm1ieGJuZDpQeElROnY0,Oğuz,,district,mapbox.boundaries-adm1-v4,2,1,"[47.4938,41.0536]","[47.2958,40.8315,47.7405,41.2745]",AZE063
AZ,AZE,adm1,dXJuOm1ieGJuZDpRQklROnY0,Qax,,district,mapbox.boundaries-adm1-v4,2,1,"[46.7802,41.2605]","[46.624,40.9238,47.198,41.5952]",AZE064
AZ,AZE,adm1,dXJuOm1ieGJuZDpRUklROnY0,Qəbələ,Qebele,district,mapbox.boundaries-adm1-v4,2,1,"[47.8315,40.9419]","[47.5394,40.6614,48.0962,41.2207]",AZE065
AZ,AZE,adm1,dXJuOm1ieGJuZDpRaElROnY0,Zaqatala,,district,mapbox.boundaries-adm1-v4,2,1,"[46.7657,41.6189]","[46.2979,41.3734,47.0231,41.8621]",AZE066
AZ,AZE,adm1,dXJuOm1ieGJuZDpReElROnY0,Şuşa,,district,mapbox.boundaries-adm1-v4,2,1,"[46.6596,39.6904]","[46.5576,39.5984,46.8,39.7805]",AZE067
AZ,AZE,adm1,dXJuOm1ieGJuZDpSQklROnY0,Ağdam,,district,mapbox.boundaries-adm1-v4,2,1,"[46.901,40.0365]","[46.6836,39.8287,47.2836,40.2434]",AZE068
AZ,AZE,adm1,dXJuOm1ieGJuZDpSUklROnY0,Cəbrayıl,Cebrayil,district,mapbox.boundaries-adm1-v4,2,1,"[46.9859,39.3217]","[46.7036,39.1393,47.327,39.5039]",AZE069
AZ,AZE,adm1,dXJuOm1ieGJuZDpSaElROnY0,Füzuli,,district,mapbox.boundaries-adm1-v4,2,1,"[47.3783,39.5799]","[47.0209,39.3874,47.6685,39.7719]",AZE070
AZ,AZE,adm1,dXJuOm1ieGJuZDpSeElROnY0,Tərtər,Terter,district,mapbox.boundaries-adm1-v4,2,1,"[46.8102,40.2817]","[46.5033,40.0583,47.1127,40.5034]",AZE071
AZ,AZE,adm1,dXJuOm1ieGJuZDpTQklROnY0,Xankəndi,Xankendi,city,mapbox.boundaries-adm1-v4,2,1,"[46.7513,39.8206]","[46.7188,39.7957,46.7775,39.846]",AZE072
AZ,AZE,adm1,dXJuOm1ieGJuZDpTUklROnY0,Xocalı,,district,mapbox.boundaries-adm1-v4,2,1,"[46.6506,39.8457]","[46.4581,39.6551,46.937,40.0358]",AZE073
AZ,AZE,adm1,dXJuOm1ieGJuZDpTaElROnY0,Xocavənd,Xocavend,district,mapbox.boundaries-adm1-v4,2,1,"[46.9019,39.6537]","[46.6544,39.3967,47.3542,39.9095]",AZE074
BA,BIH,adm1,dXJuOm1ieGJuZDpBUklSOnY0,Republika Srpska,,region,mapbox.boundaries-adm1-v4,1,0,"[17.3638,44.6723]","[16.2003,42.5605,19.6235,45.2764]",BIH001
BA,BIH,adm1,dXJuOm1ieGJuZDpBaElSOnY0,Federacija Bosne i Hercegovine,,region,mapbox.boundaries-adm1-v4,1,0,"[17.5479,43.931]","[15.7212,42.6024,19.0499,45.2312]",BIH002
BA,BIH,adm1,dXJuOm1ieGJuZDpBeElSOnY0,Distrikt Brčko,,region,mapbox.boundaries-adm1-v4,1,0,"[18.7942,44.8436]","[18.51,44.7204,19.0214,44.9673]",BIH003
BB,BRB,adm1,dXJuOm1ieGJuZDpBUklTOnY0,St. Peter,,parish,mapbox.boundaries-adm1-v4,5,4,"[-59.62,13.262]","[-59.6454,13.228,-59.5678,13.2961]",BRB001
BB,BRB,adm1,dXJuOm1ieGJuZDpBaElTOnY0,St. James,,parish,mapbox.boundaries-adm1-v4,5,4,"[-59.6247,13.1881]","[-59.6435,13.1351,-59.5939,13.2408]",BRB002
BB,BRB,adm1,dXJuOm1ieGJuZDpBeElTOnY0,St. Thomas,,parish,mapbox.boundaries-adm1-v4,5,4,"[-59.5879,13.1766]","[-59.6194,13.1417,-59.5499,13.2116]",BRB003
BB,BRB,adm1,dXJuOm1ieGJuZDpCQklTOnY0,St. Andrew,,parish,mapbox.boundaries-adm1-v4,5,4,"[-59.5732,13.2432]","[-59.6033,13.2039,-59.5428,13.2828]",BRB004
BB,BRB,adm1,dXJuOm1ieGJuZDpCUklTOnY0,St. Joseph,,parish,mapbox.boundaries-adm1-v4,5,4,"[-59.545,13.2042]","[-59.5764,13.1724,-59.5093,13.2362]",BRB005
BB,BRB,adm1,dXJuOm1ieGJuZDpCaElTOnY0,St. Michael,,parish,mapbox.boundaries-adm1-v4,5,4,"[-59.6013,13.1159]","[-59.6366,13.0748,-59.5686,13.1567]",BRB006
BB,BRB,adm1,dXJuOm1ieGJuZDpCeElTOnY0,St. George,,parish,mapbox.boundaries-adm1-v4,5,4,"[-59.5444,13.1385]","[-59.5819,13.1014,-59.5021,13.1753]",BRB007
BB,BRB,adm1,dXJuOm1ieGJuZDpDQklTOnY0,Christ Church,,parish,mapbox.boundaries-adm1-v4,5,4,"[-59.5324,13.0827]","[-59.6067,13.0449,-59.4734,13.1204]",BRB008
BB,BRB,adm1,dXJuOm1ieGJuZDpDUklTOnY0,St. Philip,,parish,mapbox.boundaries-adm1-v4,5,4,"[-59.4676,13.129]","[-59.5095,13.0777,-59.4202,13.1802]",BRB009
BB,BRB,adm1,dXJuOm1ieGJuZDpDaElTOnY0,St. John,,parish,mapbox.boundaries-adm1-v4,5,4,"[-59.4988,13.1734]","[-59.5352,13.1373,-59.4565,13.2096]",BRB010
BB,BRB,adm1,dXJuOm1ieGJuZDpDeElTOnY0,St. Lucy,,parish,mapbox.boundaries-adm1-v4,5,4,"[-59.6128,13.3024]","[-59.6526,13.2696,-59.5739,13.3352]",BRB011
BD,BGD,adm1,dXJuOm1ieGJuZDpBUklUOnY0,বরিশাল,Barisal,division,mapbox.boundaries-adm1-v4,1,0,"[90.381,22.4369]","[89.857,21.7996,91.0446,23.0715]",BGD001
BD,BGD,adm1,dXJuOm1ieGJuZDpBaElUOnY0,চট্টগ্রাম,Chittagong,division,mapbox.boundaries-adm1-v4,1,0,"[92.1165,22.516]","[90.5343,20.5751,92.6801,24.2684]",BGD002
BD,BGD,adm1,dXJuOm1ieGJuZDpBeElUOnY0,ঢাকা,Dhaka,division,mapbox.boundaries-adm1-v4,1,0,"[90.2366,23.8207]","[89.2979,22.8465,91.2536,24.7879]",BGD003
BD,BGD,adm1,dXJuOm1ieGJuZDpCQklUOnY0,খুলনা,Khulna,division,mapbox.boundaries-adm1-v4,1,0,"[89.3212,22.971]","[88.5561,21.6508,89.9654,24.2091]",BGD004
BD,BGD,adm1,dXJuOm1ieGJuZDpCUklUOnY0,রাজশাহী,Rajshahi,division,mapbox.boundaries-adm1-v4,1,0,"[88.9274,24.5401]","[88.0086,23.8002,89.8187,25.2757]",BGD005
BD,BGD,adm1,dXJuOm1ieGJuZDpCaElUOnY0,রংপুর,Rangpur,division,mapbox.boundaries-adm1-v4,1,0,"[88.9706,25.8381]","[88.0855,25.037,89.8869,26.6339]",BGD006
BD,BGD,adm1,dXJuOm1ieGJuZDpCeElUOnY0,সিলেট,Sylhet,division,mapbox.boundaries-adm1-v4,1,0,"[91.7175,24.5928]","[90.9309,23.9753,92.498,25.2073]",BGD007
BD,BGD,adm1,dXJuOm1ieGJuZDpDQklUOnY0,ময়মনসিংহ,Mymensingh,division,mapbox.boundaries-adm1-v4,1,0,"[90.3969,24.8406]","[89.6388,24.2457,91.2417,25.433]",BGD008
BE,BEL,adm1,dXJuOm1ieGJuZDpBeElVOnY0,Région de Brussel-Capitale,,region,mapbox.boundaries-adm1-v4,1,0,"[4.3754,50.8388]","[4.2447,50.7637,4.4823,50.9137]",BEL001
BE,BEL,adm1,dXJuOm1ieGJuZDpBUklVOnY0,Vlaams Gewest,,region,mapbox.boundaries-adm1-v4,1,0,"[4.2025,51.0982]","[2.5454,50.6875,5.9111,51.5051]",BEL002
BE,BEL,adm1,dXJuOm1ieGJuZDpBaElVOnY0,Région Wallonne,,region,mapbox.boundaries-adm1-v4,1,0,"[5.3954,50.1591]","[2.8421,49.497,6.4082,50.8121]",BEL003
BF,BFA,adm1,dXJuOm1ieGJuZDpBUklWOnY0,Boucle du Mouhoun,,region,mapbox.boundaries-adm1-v4,1,0,"[-3.5886,12.4682]","[-4.6319,11.2397,-2.4426,13.6909]",BFA001
BF,BFA,adm1,dXJuOm1ieGJuZDpBaElWOnY0,Cascades,,region,mapbox.boundaries-adm1-v4,1,0,"[-4.4436,10.3083]","[-5.5119,9.5918,-3.6731,11.0233]",BFA002
BF,BFA,adm1,dXJuOm1ieGJuZDpBeElWOnY0,Centre,,region,mapbox.boundaries-adm1-v4,1,0,"[-1.5046,12.3602]","[-1.8281,12.0481,-1.0628,12.6725]",BFA003
BF,BFA,adm1,dXJuOm1ieGJuZDpCQklWOnY0,Centre-Est,,region,mapbox.boundaries-adm1-v4,1,0,"[-0.2974,11.7422]","[-0.9035,10.8943,0.5889,12.5888]",BFA004
BF,BFA,adm1,dXJuOm1ieGJuZDpCUklWOnY0,Centre-Nord,,region,mapbox.boundaries-adm1-v4,1,0,"[-1.0265,13.2405]","[-1.9064,12.4801,-0.1997,13.9997]",BFA005
